总里程,业务类型,需求类型1,需求类型2,线路编码,是否续签,始发网点,目的网点,交易成功时长,成交对象,车辆长度,车辆吨位,标的展示策略,打包类型,运输等级,调价类型,调价紧急程度,始发地省份名称,目的地省份名称,车辆类型分类,交易对象,地区类型,地区,需求紧急程度,计划靠车前可用分钟数,计划发车前可用分钟数,计划到达前行驶分钟数,计划卸货分钟数,交易运行分钟数,实际靠车前可用分钟数,实际发车前可用分钟数,实际结束前分钟数,调价审核分钟数,线路指导价（不含税）
54.9,重货,普通,计划,16,非续签,4,3,4722,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,9755.0,9895.0,100.0,28.0,1169.0,9609.016667,9802.966667,1204.85,88.85,403
45.0,速运,普通,计划,86,已分拨续签,18,17,1463,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,27968.0,27998.0,60.0,17.0,1416.633333,27873.933333,27922.283333,5.6,0.016667,257
45.0,速运,普通,计划,86,已分拨续签,18,17,6,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,19353.0,19383.0,60.0,17.0,2874.233333,19244.316667,19329.483333,3.766667,0.033333,284
36.0,速运,普通,临时,39,非续签,6,9,310,C,4.2,1.5,BDC,周期往返,三级运输,未调整,常规,广东省,广东省,厢式运输车,BC,业务区,2,常规订单,30323.0,30343.0,60.0,12.0,21783.0,30298.25,30339.016667,14.966667,0.283333,180
144.0,重货,普通,计划,93,已分拨续签,19,10,83,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,41029.0,41389.0,150.0,41.0,2796.633333,40936.7,41112.05,126.433333,1.733333,905
45.0,速运,普通,计划,86,非续签,18,17,26,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,18068.0,18098.0,60.0,41.0,2082.0,17869.4,17960.7,4.833333,1.483333,282
50.15,重货,普通,计划,11,非续签,4,2,5757,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,41738.0,41978.0,103.0,54.0,1177.0,41637.616667,41887.233333,34.933333,0.166667,452
241.0,重货,普通,计划,81,已分拨续签,15,16,92,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,41948.0,42608.0,225.0,41.0,2787.9,41718.366667,41965.75,8.766667,0.033333,1358
54.9,重货,普通,计划,16,非续签,4,3,2648,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,41623.0,41823.0,100.0,28.0,1356.0,41328.983333,41446.45,398.15,4.983333,403
45.0,速运,普通,计划,85,已分拨续签,18,17,1432,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,13491.0,13521.0,55.0,17.0,1447.85,13296.683333,13417.2,1.366667,0.033333,257
54.9,重货,普通,计划,3,非续签,4,1,1807,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,42712.0,42852.0,115.0,46.0,2212.0,42547.2,42845.633333,1531.533333,0.95,368
45.0,速运,普通,计划,90,已分拨续签,18,17,33,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,31999.0,32029.0,60.0,17.0,2847.316667,31932.35,31989.95,5.016667,0.116667,257
45.0,速运,普通,计划,85,已分拨续签,18,17,159,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,22221.0,22251.0,55.0,17.0,2720.833333,22158.8,22248.933333,3.3,0.1,257
241.0,速运,普通,计划,72,已分拨续签,14,16,308,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,特急订单,18784.0,19534.0,243.0,41.0,2572.783333,18712.766667,18821.883333,7.516667,0.033333,1292
46.82,重货,普通,临时,13,非续签,4,3,456,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,38831.0,39371.0,55.0,28.0,62.35,38729.716667,38759.933333,710.8,4.55,540
2544.0,速运,普通,计划,63,已分拨续签,12,20,702,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,38431.0,38491.0,2750.0,66.0,2178.633333,37603.75,38914.116667,50.166667,0.033333,11585
54.91,重货,普通,计划,7,非续签,4,2,2830,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,32497.0,32617.0,90.0,54.0,1236.0,32402.283333,32609.333333,60.25,0.15,394
45.0,速运,普通,计划,85,已分拨续签,18,17,2647,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,55096.0,55126.0,55.0,17.0,233.65,55027.816667,55126.35,19.683333,0.033333,284
54.91,重货,普通,计划,8,非续签,4,2,1597,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,22713.0,22793.0,48.0,54.0,1050.0,22538.55,22704.7,1089.783333,22.516667,403
45.0,速运,普通,计划,86,非续签,18,17,26,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,39668.0,39698.0,60.0,41.0,2082.0,39508.35,39550.016667,4.1,1.483333,282
54.91,重货,普通,计划,7,非续签,4,2,1803,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,42252.0,42432.0,90.0,54.0,2211.0,41880.833333,42220.75,2363.833333,1.483333,369
54.9,重货,普通,计划,2,非续签,4,1,2652,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,38443.0,38563.0,80.0,46.0,1357.0,38362.716667,38562.75,56.516667,2589.55,403
33.0,速运,普通,计划,23,已分拨续签,5,9,54,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,22970.0,23000.0,70.0,12.0,2825.7,22941.55,22990.55,3.316667,0.133333,111
144.0,重货,普通,计划,91,已分拨续签,19,10,2215,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,45533.0,45563.0,146.0,85.0,665.166667,45013.966667,45559.35,1440.483333,0.05,835
45.0,速运,普通,计划,85,已分拨续签,18,17,6,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,10625.0,10655.0,55.0,17.0,2875.116667,10504.966667,10553.833333,13.616667,216.283333,284
55.22,重货,普通,计划,8,非续签,4,2,4797,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,48680.0,48715.0,95.0,49.0,1096.0,48436.166667,48687.05,81.733333,65.116667,405
144.0,重货,普通,计划,91,非续签,19,10,1462,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,23682.0,23752.0,146.0,41.0,364.0,23510.416667,23729.616667,265.083333,3405.666667,619
144.0,重货,普通,临时,91,非续签,19,10,93,C,9.6,14.0,BDC,单边,二级运输,未调整,紧急,广东省,广东省,厢式运输车,BC,分拨区,3,紧急订单,593.0,743.0,146.0,85.0,589.0,415.55,606.133333,223.566667,87.9,1022
241.0,速运,普通,计划,72,非续签,14,16,50271,B,9.6,14.0,DIR,单边,二级运输,调高,非常紧急,河南省,河南省,厢式运输车,B,分拨区,5,特急订单,97.0,847.0,220.0,41.0,90.0,28.4,240.583333,14.7,0.216667,1377
33.0,速运,普通,计划,27,已分拨续签,5,9,495,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,47804.0,47839.0,55.0,12.0,2385.25,47675.833333,47828.516667,3.283333,0.033333,111
36.0,速运,普通,计划,36,非续签,6,9,30,C,4.2,1.5,DIR,人工,三级运输,调低,常规,广东省,广东省,厢式运输车,C,业务区,2,常规订单,45990.0,46005.0,60.0,12.0,10780.0,45980.65,46004.4,0.9,0.133333,177
144.0,重货,普通,计划,93,非续签,19,10,529,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,19555.0,19735.0,150.0,85.0,7506.0,19440.833333,19655.25,64.25,7.666667,835
241.0,速运,普通,临时,73,非续签,14,16,1378,B,9.6,14.0,BDC,人工,二级运输,调高,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,37854.0,38004.0,215.0,41.0,4766.0,37828.883333,38010.25,2.516667,1048.633333,1252
241.0,重货,普通,计划,81,已分拨续签,15,16,38,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,16524.0,16764.0,225.0,41.0,2843.0,16551.8,16723.683333,3.816667,0.05,1145
45.0,速运,普通,计划,85,已分拨续签,18,17,932,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,39688.0,39718.0,55.0,17.0,1948.383333,39438.533333,39663.633333,4.033333,0.05,280
241.0,速运,普通,临时,72,非续签,14,16,18,C,9.6,14.0,BDC,单边,二级运输,调高,非常紧急,河南省,河南省,厢式运输车,BC,分拨区,5,特急订单,152.0,662.0,243.0,41.0,135.0,135.45,407.05,16.216667,0.05,1296
2544.0,速运,普通,计划,69,已分拨续签,12,20,1421,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,33546.0,33606.0,2790.0,66.0,1459.516667,33346.033333,33468.5,13.233333,0.033333,12004
45.0,速运,普通,计划,85,已分拨续签,18,17,2688,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,39311.0,39341.0,55.0,17.0,192.716667,39207.916667,39306.316667,2.766667,0.016667,284
241.0,重货,普通,计划,81,已分拨续签,15,16,257,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,10418.0,10778.0,225.0,41.0,2616.716667,10304.5,10637.216667,6.033333,0.133333,1471
241.0,速运,普通,计划,72,已分拨续签,14,16,150,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,24551.0,25011.0,220.0,41.0,2730.85,24367.05,24596.9,2.816667,0.2,1561
241.0,重货,普通,计划,81,已分拨续签,15,16,8,B,9.6,14.0,DIR,人工,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,36411.0,36771.0,225.0,41.0,2871.983333,36348.883333,36612.016667,49.25,0.25,1517
144.0,重货,普通,计划,91,已分拨续签,19,10,2970,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,特急订单,20638.0,20698.0,146.0,85.0,6041.0,19672.45,20071.55,712.55,0.216667,697
45.0,速运,普通,计划,86,非续签,18,17,24,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,22387.0,22417.0,60.0,41.0,2083.0,22303.616667,22417.583333,2.983333,0.483333,282
45.0,速运,普通,计划,88,已分拨续签,18,17,36,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,7043.0,7213.0,60.0,41.0,2844.383333,6992.166667,7185.35,1.516667,0.033333,282
45.0,速运,普通,计划,86,已分拨续签,18,17,153,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,23741.0,23771.0,60.0,17.0,2728.083333,23548.766667,23568.133333,2.333333,0.016667,257
55.22,重货,普通,计划,8,非续签,4,2,4797,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,18440.0,18475.0,95.0,49.0,1096.0,18065.7,18093.066667,1898.316667,65.116667,405
241.0,速运,普通,计划,72,已分拨续签,14,16,1188,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,15652.0,16402.0,220.0,41.0,1690.983333,15627.733333,15758.2,338.783333,0.2,1569
241.0,重货,普通,计划,81,非续签,15,16,1603,B,9.6,14.0,BDC,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,17083.0,17743.0,225.0,41.0,7535.0,17027.933333,17224.233333,2.816667,0.116667,1377
54.9,重货,普通,计划,3,非续签,4,1,1319,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,34104.0,34304.0,115.0,46.0,11185.0,34053.15,34295.783333,52.4,0.283333,421
144.0,重货,普通,计划,91,非续签,19,10,1073,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,36496.0,36556.0,146.0,41.0,773.0,36151.366667,36352.25,430.75,0.9,609
45.0,速运,普通,计划,88,已分拨续签,18,17,152,B,5.2,3.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,44970.0,45000.0,60.0,17.0,2728.65,44823.833333,44879.016667,2.466667,0.116667,257
241.0,速运,普通,临时,72,非续签,14,16,28,B,9.6,14.0,BDC,单边,二级运输,调高,紧急,河南省,河南省,厢式运输车,BC,分拨区,5,特急订单,213.0,453.0,230.0,41.0,185.0,117.8,423.333333,1.316667,0.066667,1150
45.0,速运,普通,计划,88,已分拨续签,18,17,1568,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,17423.0,17473.0,60.0,17.0,1312.3,17305.983333,17417.316667,2.6,0.05,284
241.0,重货,普通,计划,81,已分拨续签,15,16,257,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,34898.0,35258.0,225.0,41.0,2616.716667,34893.716667,35093.766667,67.183333,0.133333,1471
33.0,速运,普通,计划,25,已分拨续签,5,9,494,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,34504.0,34534.0,60.0,12.0,2387.116667,34476.4,34525.166667,0.166667,0.033333,111
54.9,重货,普通,计划,2,非续签,4,1,2652,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,45643.0,45763.0,80.0,46.0,1357.0,45335.05,45487.233333,702.666667,2589.55,403
54.9,重货,普通,计划,16,非续签,4,3,1309,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,21169.0,21339.0,85.0,28.0,6930.0,21112.966667,21287.983333,36.066667,0.933333,394
2544.0,速运,普通,临时,62,非续签,12,20,2546,C,15.0,30.0,BDC,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,BC,分拨区,4,常规订单,25882.0,25942.0,2750.0,66.0,6056.0,25713.866667,25938.633333,18.233333,8.616667,10405
54.9,重货,普通,临时,16,非续签,4,3,406,B,7.6,7.0,BDC,单边,三级运输,调高,紧急,北京市,北京市,厢式运输车,BC,业务区,1,紧急订单,661.0,741.0,85.0,28.0,15.05,574.783333,715.8,4290.916667,0.033333,394
144.0,重货,普通,计划,93,非续签,19,10,529,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,44035.0,44215.0,150.0,85.0,7506.0,43493.283333,44047.45,87.316667,7.666667,835
45.0,速运,普通,计划,85,非续签,18,17,5,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,16259.0,16289.0,55.0,41.0,3264.0,15950.933333,16099.083333,1.383333,0.533333,282
45.0,速运,普通,计划,86,已分拨续签,18,17,31,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,27916.0,27946.0,60.0,17.0,2848.9,27865.0,27889.5,3.716667,0.033333,257
45.0,速运,普通,计划,85,已分拨续签,18,17,1366,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,14911.0,14941.0,55.0,17.0,1514.416667,14754.133333,14935.75,3.083333,0.033333,284
241.0,重货,普通,计划,81,非续签,15,16,7317,B,9.6,14.0,BDC,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,11903.0,12083.0,230.0,41.0,184.0,11869.566667,12263.316667,5.85,0.25,1037
241.0,速运,普通,计划,72,已分拨续签,14,16,191,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,42010.0,42470.0,220.0,41.0,2689.983333,41907.683333,42299.433333,81.95,0.05,1369
45.0,速运,普通,计划,86,已分拨续签,18,17,365,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,44100.0,44130.0,60.0,17.0,2515.633333,43863.783333,43998.933333,1.6,0.05,280
45.0,速运,普通,计划,88,已分拨续签,18,17,18,B,5.2,3.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,16036.0,16066.0,60.0,17.0,2862.05,15866.166667,16050.566667,3.166667,0.033333,257
54.91,重货,普通,计划,7,非续签,4,2,4706,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,18106.0,18166.0,90.0,54.0,1185.0,17856.083333,17967.016667,263.583333,68.833333,403
241.0,速运,普通,临时,73,非续签,14,16,447,B,9.6,14.0,BDC,人工,二级运输,调高,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,26513.0,26543.0,220.0,41.0,422.0,26072.833333,26495.1,3.216667,150.316667,975
54.9,重货,普通,计划,16,非续签,4,3,1530,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,18273.0,18473.0,47.0,28.0,1049.0,18169.733333,18316.583333,232.366667,17.483333,403
144.0,重货,普通,临时,93,非续签,19,10,168,C,9.6,14.0,BDC,单边,二级运输,未调整,常规,广东省,广东省,厢式运输车,BC,分拨区,3,常规订单,874.0,1264.0,150.0,85.0,845.0,860.9,1200.783333,122.433333,0.083333,1023
2544.0,速运,普通,计划,57,非续签,12,20,184,B,15.0,30.0,BDC,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,BC,分拨区,4,常规订单,41058.0,41118.0,2641.0,66.0,5996.0,40837.4,41009.516667,62.966667,2.65,10482
241.0,速运,普通,临时,72,非续签,14,16,61,B,9.6,14.0,BDC,单边,二级运输,调高,紧急,河南省,河南省,厢式运输车,BC,分拨区,5,紧急订单,366.0,936.0,230.0,41.0,332.0,277.6,500.633333,6.616667,0.083333,1377
144.0,重货,普通,计划,91,非续签,19,10,1073,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,3376.0,3436.0,146.0,41.0,773.0,2986.983333,3197.783333,96.183333,0.9,609
241.0,速运,普通,计划,72,非续签,14,16,16,B,9.6,14.0,DIR,人工,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,13116.0,13746.0,220.0,41.0,140.0,13044.1,13358.183333,4.2,1.416667,1398
45.0,速运,普通,计划,86,已分拨续签,18,17,3,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,20792.0,20822.0,60.0,17.0,2878.3,20700.316667,20772.25,4.85,0.016667,284
2544.0,速运,普通,计划,63,已分拨续签,12,20,782,B,15.0,30.0,DIR,单边,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,45054.0,45114.0,2750.0,66.0,2098.116667,43986.866667,44207.15,41.733333,0.033333,10618
241.0,速运,普通,计划,77,已分拨续签,14,16,156,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,18270.0,18330.0,220.0,41.0,2724.6,17958.916667,18332.4,3.1,0.05,1182
241.0,重货,区域发运,临时,81,非续签,15,16,9,B,9.6,14.0,BDC,单边,二级运输,调高,紧急,河南省,河南省,厢式运输车,BC,分拨区,5,特急订单,322.0,502.0,225.0,41.0,312.0,315.016667,509.0,9.333333,0.033333,1027
